gameId,playId,displayName,officialPosition,penetration_time_since_snap_s,pass_rusher_influence_score,pocket_penetration_ind,POPS
2021090900,1918,Rakeem Nunez-Roches,DT,6.0,0.0,0,0.30286056342217266
2021090900,1918,Mike Edwards,FS,6.0,0.0,0,0.30286056342217266
2021090900,1940,Ndamukong Suh,DE,6.0,0.0,0,0.30286056342217266
2021090900,1940,Jason Pierre-Paul,DE,6.0,0.0,0,0.30286056342217266
2021090900,1940,Shaquil Barrett,OLB,6.0,0.0,0,0.30286056342217266
2021090900,1940,Vita Vea,NT,6.0,0.0,0,0.30286056342217266
2021090900,2008,Demarcus Lawrence,DE,6.0,0.0,0,0.30286056342217266
2021090900,2008,Brent Urban,DE,6.0,0.0,0,0.30286056342217266
2021090900,2008,Carlos Watkins,DE,6.0,0.0,0,0.30286056342217266
2021090900,2008,Dorance Armstrong,DE,6.0,0.0,0,0.30286056342217266
2021090900,2032,Demarcus Lawrence,DE,6.0,0.0,0,0.30286056342217266
2021090900,2032,Brent Urban,DE,6.0,0.0,0,0.30286056342217266
2021090900,2032,Carlos Watkins,DE,2.7,0.0007941683150179916,1,0.40898479170593127
2021090900,2032,Dorance Armstrong,DE,2.6,0.0020658303248803074,1,0.40562547028337576
2021090900,2088,Ndamukong Suh,DE,6.0,0.0,0,0.30286056342217266
2021090900,2088,Jason Pierre-Paul,DE,6.0,0.0,0,0.30286056342217266
2021090900,2088,Vita Vea,NT,6.0,0.0,0,0.30286056342217266
2021090900,2088,Anthony Nelson,OLB,6.0,0.0,0,0.30286056342217266
2021090900,2169,Ndamukong Suh,DE,6.0,0.0,0,0.30286056342217266
2021090900,2169,Jason Pierre-Paul,DE,1.6,0.005958095665106725,1,0.3710107779701637
2021090900,2169,Shaquil Barrett,OLB,6.0,0.0,0,0.30286056342217266
2021090900,2169,Vita Vea,NT,2.0,1.5137487535515357e-05,1,0.3839382173192606
2021090900,2211,Ndamukong Suh,DE,6.0,0.0,0,0.30286056342217266
2021090900,2211,Jason Pierre-Paul,DE,6.0,0.0,0,0.30286056342217266
2021090900,2211,Shaquil Barrett,OLB,6.0,0.0,0,0.30286056342217266
2021090900,2211,Vita Vea,NT,0.9,0.22921439037996583,1,0.3860806221300324
2021090900,2233,Ndamukong Suh,DE,6.0,0.0,0,0.30286056342217266
2021090900,2233,Jason Pierre-Paul,DE,6.0,0.0,0,0.30286056342217266
2021090900,2233,Shaquil Barrett,OLB,6.0,0.0,0,0.30286056342217266
2021090900,2233,Vita Vea,NT,1.2,0.017264067243540474,1,0.35919485508522425
2021090900,2257,Ndamukong Suh,DE,6.0,0.0,0,0.30286056342217266
2021090900,2257,William Gholston,DE,6.0,0.0,0,0.30286056342217266
2021090900,2257,Shaquil Barrett,OLB,6.0,0.0,0,0.30286056342217266
2021090900,2257,Joe Tryon,OLB,2.4,0.0022867483220482153,1,0.39851412407478576
2021090900,2397,Dorance Armstrong,DE,1.6,0.010671488627467179,1,0.371839738828778
2021090900,2397,Osa Odighizuwa,DT,6.0,0.0,0,0.30286056342217266
2021090900,2419,Demarcus Lawrence,DE,6.0,0.0,0,0.30286056342217266
2021090900,2419,Randy Gregory,DE,6.0,0.0,0,0.30286056342217266
2021090900,2419,Micah Parsons,OLB,1.7,0.00787630557691429,1,0.37482685635829543
2021090900,2441,Demarcus Lawrence,DE,6.0,0.0,0,0.30286056342217266
2021090900,2441,Randy Gregory,DE,4.7,4.316817949233789e-08,1,0.48218488712004665
2021090900,2441,Micah Parsons,OLB,6.0,0.0,0,0.30286056342217266
2021090900,2530,Ndamukong Suh,DE,6.0,0.0,0,0.30286056342217266
2021090900,2530,Jason Pierre-Paul,DE,6.0,0.0,0,0.30286056342217266
2021090900,2530,Vita Vea,NT,6.0,0.0,0,0.30286056342217266
2021090900,2530,Carlton Davis,CB,6.0,0.0,0,0.30286056342217266
2021090900,2554,Ndamukong Suh,DE,6.0,0.0,0,0.30286056342217266
2021090900,2554,Jason Pierre-Paul,DE,6.0,0.0,0,0.30286056342217266
2021090900,2554,Lavonte David,ILB,1.7,0.081200071724992,1,0.38785702076873935
2021090900,2554,Vita Vea,NT,6.0,0.0,0,0.30286056342217266
2021090900,2554,Devin White,ILB,1.8,0.01226325112752776,1,0.3790962018684633
2021090900,2632,Ndamukong Suh,DE,6.0,0.0,0,0.30286056342217266
2021090900,2632,Jason Pierre-Paul,DE,6.0,0.0,0,0.30286056342217266
2021090900,2632,Shaquil Barrett,OLB,2.8,3.901723794617746e-05,1,0.41244692021183615
2021090900,2632,Vita Vea,NT,6.0,0.0,0,0.30286056342217266
2021090900,2632,Devin White,ILB,6.0,0.0,0,0.30286056342217266
2021090900,2656,Steve McLendon,NT,6.0,0.0,0,0.30286056342217266
2021090900,2656,Jason Pierre-Paul,DE,6.0,0.0,0,0.30286056342217266
2021090900,2656,Rakeem Nunez-Roches,DT,6.0,0.0,0,0.30286056342217266
2021090900,2656,Andrew Adams,SS,6.0,0.0,0,0.30286056342217266
2021090900,2656,Joe Tryon,OLB,6.0,0.0,0,0.30286056342217266
2021090900,2735,Steve McLendon,NT,6.0,0.0,0,0.30286056342217266
2021090900,2735,Jason Pierre-Paul,DE,6.0,0.0,0,0.30286056342217266
2021090900,2735,Lavonte David,ILB,6.0,0.0,0,0.30286056342217266
2021090900,2735,Rakeem Nunez-Roches,DT,6.0,0.0,0,0.30286056342217266
2021090900,2735,Andrew Adams,SS,6.0,0.0,0,0.30286056342217266
2021090900,2871,Brent Urban,DE,6.0,0.0,0,0.30286056342217266
2021090900,2871,Tarell Basham,DE,6.0,0.0,0,0.30286056342217266
2021090900,2871,Dorance Armstrong,DE,6.0,0.0,0,0.30286056342217266
2021090900,2871,Osa Odighizuwa,DT,6.0,0.0,0,0.30286056342217266
2021090900,2893,Brent Urban,DE,6.0,0.0,0,0.30286056342217266
2021090900,2893,Tarell Basham,DE,6.0,0.0,0,0.30286056342217266
2021090900,2893,Dorance Armstrong,DE,6.0,0.0,0,0.30286056342217266
2021090900,2893,Micah Parsons,OLB,6.0,0.0,0,0.30286056342217266
2021090900,2893,Osa Odighizuwa,DT,6.0,0.0,0,0.30286056342217266
2021090900,3062,Demarcus Lawrence,DE,6.0,0.0,0,0.30286056342217266
2021090900,3062,Tarell Basham,DE,6.0,0.0,0,0.30286056342217266
2021090900,3062,Carlos Watkins,DE,6.0,0.0,0,0.30286056342217266
2021090900,3062,Quinton Bohanna,DT,6.0,0.0,0,0.30286056342217266
2021090900,3110,Demarcus Lawrence,DE,6.0,0.0,0,0.30286056342217266
2021090900,3110,Tarell Basham,DE,6.0,0.0,0,0.30286056342217266
2021090900,3110,Carlos Watkins,DE,6.0,0.0,0,0.30286056342217266
2021090900,3110,Quinton Bohanna,DT,6.0,0.0,0,0.30286056342217266
2021090900,3134,Randy Gregory,DE,6.0,0.0,0,0.30286056342217266
2021090900,3134,Keanu Neal,MLB,6.0,0.0,0,0.30286056342217266
2021090900,3134,Carlos Watkins,DE,6.0,0.0,0,0.30286056342217266
2021090900,3134,Donovan Wilson,SS,6.0,0.0,0,0.30286056342217266
2021090900,3134,Micah Parsons,OLB,6.0,0.0,0,0.30286056342217266
2021090900,3134,Osa Odighizuwa,DT,6.0,0.0,0,0.30286056342217266
2021090900,3216,Steve McLendon,NT,6.0,0.0,0,0.30286056342217266
2021090900,3216,Jason Pierre-Paul,DE,6.0,0.0,0,0.30286056342217266
2021090900,3216,Rakeem Nunez-Roches,DT,6.0,0.0,0,0.30286056342217266
2021090900,3216,Anthony Nelson,OLB,6.0,0.0,0,0.30286056342217266
2021090900,3261,Steve McLendon,NT,6.0,0.0,0,0.30286056342217266
2021090900,3261,Jason Pierre-Paul,DE,6.0,0.0,0,0.30286056342217266
2021090900,3261,Lavonte David,ILB,6.0,0.0,0,0.30286056342217266
2021090900,3261,William Gholston,DE,6.0,0.0,0,0.30286056342217266
2021090900,3261,Rakeem Nunez-Roches,DT,6.0,0.0,0,0.30286056342217266
2021090900,3306,Ndamukong Suh,DE,6.0,0.0,0,0.30286056342217266
2021090900,3306,Jason Pierre-Paul,DE,1.5,0.02895158165026916,1,0.37158213236785614
2021090900,3306,Shaquil Barrett,OLB,6.0,0.0,0,0.30286056342217266
2021090900,3306,Joe Tryon,OLB,6.0,0.0,0,0.30286056342217266
2021090900,3406,Ndamukong Suh,DE,6.0,0.0,0,0.30286056342217266
2021090900,3406,Jason Pierre-Paul,DE,5.0,8.237534201955368e-21,1,0.49333290593387197
2021090900,3406,Lavonte David,ILB,6.0,0.0,0,0.30286056342217266
2021090900,3406,Shaquil Barrett,OLB,6.0,0.0,0,0.30286056342217266
2021090900,3406,Vita Vea,NT,6.0,0.0,0,0.30286056342217266
2021090900,3406,Devin White,ILB,5.0,5.679052919007268e-19,1,0.49333290593387197
2021090900,3462,Demarcus Lawrence,DE,6.0,0.0,0,0.30286056342217266
2021090900,3462,Brent Urban,DE,6.0,0.0,0,0.30286056342217266
2021090900,3462,Randy Gregory,DE,6.0,0.0,0,0.30286056342217266
2021090900,3462,Jaylon Smith,MLB,6.0,0.0,0,0.30286056342217266
2021090900,3462,Osa Odighizuwa,DT,6.0,0.0,0,0.30286056342217266
2021090900,3588,Brent Urban,DE,6.0,0.0,0,0.30286056342217266
2021090900,3588,Osa Odighizuwa,DT,6.0,0.0,0,0.30286056342217266
2021090900,3633,Tarell Basham,DE,6.0,0.0,0,0.30286056342217266
2021090900,3633,Carlos Watkins,DE,6.0,0.0,0,0.30286056342217266
2021090900,3633,Dorance Armstrong,DE,2.0,0.0011773354326882872,1,0.3841453182124649
2021090900,3633,Quinton Bohanna,DT,6.0,0.0,0,0.30286056342217266
2021090900,3655,Demarcus Lawrence,DE,6.0,0.0,0,0.30286056342217266
2021090900,3655,Randy Gregory,DE,6.0,0.0,0,0.30286056342217266
2021090900,3655,Dorance Armstrong,DE,2.2,0.0005661879314047025,1,0.3910970013992725
2021090900,3655,Micah Parsons,OLB,6.0,0.0,0,0.30286056342217266
2021090900,3655,Osa Odighizuwa,DT,1.6,0.0036897025395188888,1,0.3706120980300123
2021090900,3724,Steve McLendon,NT,6.0,0.0,0,0.30286056342217266
2021090900,3724,Jason Pierre-Paul,DE,6.0,0.0,0,0.30286056342217266
2021090900,3724,William Gholston,DE,3.0,1.0696908453607066e-05,1,0.4196687702908318
2021090900,3724,Shaquil Barrett,OLB,2.2,0.004251300538495847,1,0.391758283169454
2021090900,3724,Rakeem Nunez-Roches,DT,2.3,0.0015422115941578888,1,0.39482034005482564
2021090900,3746,Ndamukong Suh,DE,6.0,0.0,0,0.30286056342217266
2021090900,3746,Jason Pierre-Paul,DE,6.0,0.0,0,0.30286056342217266
2021090900,3746,Shaquil Barrett,OLB,2.8,0.00017938767372468933,1,0.4124725453958867
2021090900,3746,Vita Vea,NT,6.0,0.0,0,0.30286056342217266
2021090900,3793,Tarell Basham,DE,6.0,0.0,0,0.30286056342217266
2021090900,3793,Carlos Watkins,DE,2.7,0.0003319081021151282,1,0.40890062298750535
2021090900,3793,Bradlee Anae,DE,6.0,0.0,0,0.30286056342217266
2021090900,3793,Quinton Bohanna,DT,6.0,0.0,0,0.30286056342217266
2021090900,3862,Demarcus Lawrence,DE,6.0,0.0,0,0.30286056342217266
2021090900,3862,Brent Urban,DE,6.0,0.0,0,0.30286056342217266
2021090900,3862,Randy Gregory,DE,3.3,1.7290728050413202e-05,1,0.43057449966825634
2021090900,3862,Osa Odighizuwa,DT,6.0,0.0,0,0.30286056342217266
2021090900,3909,Carlos Watkins,DE,6.0,0.0,0,0.30286056342217266
2021090900,3909,Dorance Armstrong,DE,6.0,0.0,0,0.30286056342217266
2021090900,3909,Bradlee Anae,DE,6.0,0.0,0,0.30286056342217266
2021090900,3909,Quinton Bohanna,DT,6.0,0.0,0,0.30286056342217266
2021090900,3933,Carlos Watkins,DE,6.0,0.0,0,0.30286056342217266
2021090900,3933,Dorance Armstrong,DE,6.0,0.0,0,0.30286056342217266
2021090900,3933,Bradlee Anae,DE,6.0,0.0,0,0.30286056342217266
2021090900,3933,Quinton Bohanna,DT,6.0,0.0,0,0.30286056342217266
2021090900,4094,Steve McLendon,NT,6.0,0.0,0,0.30286056342217266
2021090900,4094,Jason Pierre-Paul,DE,6.0,0.0,0,0.30286056342217266
2021090900,4094,Shaquil Barrett,OLB,6.0,0.0,0,0.30286056342217266
2021090900,4094,Rakeem Nunez-Roches,DT,6.0,0.0,0,0.30286056342217266
2021090900,4141,Jason Pierre-Paul,DE,6.0,0.0,0,0.30286056342217266
2021090900,4141,Ross Cockrell,CB,6.0,0.0,0,0.30286056342217266
2021090900,4141,Shaquil Barrett,OLB,6.0,0.0,0,0.30286056342217266
2021090900,4141,Carlton Davis,CB,6.0,0.0,0,0.30286056342217266
2021090900,4189,Ndamukong Suh,DE,6.0,0.0,0,0.30286056342217266
2021090900,4189,Jason Pierre-Paul,DE,6.0,0.0,0,0.30286056342217266
2021090900,4189,Shaquil Barrett,OLB,6.0,0.0,0,0.30286056342217266
2021090900,4189,Vita Vea,NT,2.0,0.014023300146430778,1,0.3864372223377292
2021090900,4246,Ndamukong Suh,DE,6.0,0.0,0,0.30286056342217266
2021090900,4246,Jason Pierre-Paul,DE,6.0,0.0,0,0.30286056342217266
2021090900,4246,Shaquil Barrett,OLB,6.0,0.0,0,0.30286056342217266
2021090900,4246,Vita Vea,NT,6.0,0.0,0,0.30286056342217266
2021090900,4287,Ndamukong Suh,DE,6.0,0.0,0,0.30286056342217266
2021090900,4287,Jason Pierre-Paul,DE,1.8,0.00012698868658933467,1,0.37694664934701355
2021090900,4287,Shaquil Barrett,OLB,6.0,0.0,0,0.30286056342217266
2021090900,4287,Vita Vea,NT,1.8,0.0030928876112257518,1,0.3774715206863466
2021090900,4428,Ndamukong Suh,DE,2.3,0.0005005985295745009,1,0.3946328723124039
2021090900,4428,Jason Pierre-Paul,DE,6.0,0.0,0,0.30286056342217266
2021090900,4428,Shaquil Barrett,OLB,6.0,0.0,0,0.30286056342217266
2021090900,4428,Vita Vea,NT,1.9,0.004599210035537502,1,0.3812405699587045
2021090900,4538,Demarcus Lawrence,DE,6.0,0.0,0,0.30286056342217266
2021090900,4538,Randy Gregory,DE,2.3,0.005814682504676095,1,0.39558961533174486
2021090900,4538,Dorance Armstrong,DE,6.0,0.0,0,0.30286056342217266
2021090900,4538,Osa Odighizuwa,DT,6.0,0.0,0,0.30286056342217266
2021090900,4560,Demarcus Lawrence,DE,6.0,0.0,0,0.30286056342217266
2021090900,4560,Randy Gregory,DE,6.0,0.0,0,0.30286056342217266
2021090900,4560,Dorance Armstrong,DE,1.9,0.008648050532358316,1,0.3819603184498817
2021090900,4560,Micah Parsons,OLB,1.7,0.045336139770091835,1,0.38146240507129814
2021090900,4560,Osa Odighizuwa,DT,1.5,0.007137000343082878,1,0.36775302889027106
2021090900,4624,Brent Urban,DE,2.3,0.00230268674500041,1,0.3949572286223216
2021090900,4624,Tarell Basham,DE,6.0,0.0,0,0.30286056342217266
2021090900,4624,Carlos Watkins,DE,6.0,0.0,0,0.30286056342217266
2021090900,4624,Bradlee Anae,DE,6.0,0.0,0,0.30286056342217266
2021090900,4653,Brent Urban,DE,6.0,0.0,0,0.30286056342217266
2021090900,4653,Tarell Basham,DE,6.0,0.0,0,0.30286056342217266
2021090900,4653,Carlos Watkins,DE,6.0,0.0,0,0.30286056342217266
2021090900,4653,Bradlee Anae,DE,6.0,0.0,0,0.30286056342217266
2021090900,4653,Micah Parsons,OLB,2.3,0.0005078477657711734,1,0.39463417691051644
2021090900,4677,Brent Urban,DE,6.0,0.0,0,0.30286056342217266
2021090900,4677,Tarell Basham,DE,6.0,0.0,0,0.30286056342217266
2021090900,4677,Carlos Watkins,DE,6.0,0.0,0,0.30286056342217266
2021090900,4677,Bradlee Anae,DE,6.0,0.0,0,0.30286056342217266
2021090900,4699,Demarcus Lawrence,DE,6.0,0.0,0,0.30286056342217266
2021090900,4699,Randy Gregory,DE,2.6,0.00030713763598732717,1,0.40530610098884307
2021090900,4699,Dorance Armstrong,DE,6.0,0.0,0,0.30286056342217266
2021090900,4699,Osa Odighizuwa,DT,6.0,0.0,0,0.30286056342217266
2021090900,4728,Demarcus Lawrence,DE,6.0,0.0,0,0.30286056342217266
2021090900,4728,Randy Gregory,DE,6.0,0.0,0,0.30286056342217266
2021090900,4728,Dorance Armstrong,DE,6.0,0.0,0,0.30286056342217266
2021090900,4728,Osa Odighizuwa,DT,6.0,0.0,0,0.30286056342217266
2021090900,4750,Demarcus Lawrence,DE,1.5,0.012953857326673125,1,0.36877245229875744
2021090900,4750,Randy Gregory,DE,2.2,0.002084842470495225,1,0.3913694708444965
2021090900,4750,Dorance Armstrong,DE,6.0,0.0,0,0.30286056342217266
2021090900,4750,Osa Odighizuwa,DT,6.0,0.0,0,0.30286056342217266
2021090900,4772,Demarcus Lawrence,DE,6.0,0.0,0,0.30286056342217266
2021090900,4772,Randy Gregory,DE,6.0,0.0,0,0.30286056342217266
2021090900,4772,Keanu Neal,MLB,6.0,0.0,0,0.30286056342217266
2021090900,4772,Dorance Armstrong,DE,6.0,0.0,0,0.30286056342217266
2021090900,4772,Micah Parsons,OLB,6.0,0.0,0,0.30286056342217266
2021090900,4772,Osa Odighizuwa,DT,1.8,0.00017631329449853276,1,0.3769553759034806
2021091200,146,Brandon Graham,DE,6.0,0.0,0,0.30286056342217266
2021091200,146,Fletcher Cox,DT,6.0,0.0,0,0.30286056342217266
2021091200,146,Javon Hargrave,DT,1.6,0.004446783599733289,1,0.3707451387400163
2021091200,146,Derek Barnett,DE,6.0,0.0,0,0.30286056342217266
2021091200,231,Ryan Kerrigan,DE,6.0,0.0,0,0.30286056342217266
2021091200,231,Fletcher Cox,DT,1.6,0.04606910833262474,1,0.3780890674679836
2021091200,231,Javon Hargrave,DT,1.2,0.1539965818440115,1,0.38323048126958825
2021091200,231,Josh Sweat,DE,6.0,0.0,0,0.30286056342217266
2021091200,231,Genard Avery,OLB,1.7,0.046506186211956964,1,0.38167039315143214
2021091200,370,Ryan Kerrigan,DE,6.0,0.0,0,0.30286056342217266
2021091200,370,Fletcher Cox,DT,6.0,0.0,0,0.30286056342217266
2021091200,370,Javon Hargrave,DT,1.7,5.2519455080565736e-05,1,0.3734467943385872
2021091200,605,Steven Means,OLB,6.0,0.0,0,0.30286056342217266
2021091200,605,Dante Fowler,OLB,6.0,0.0,0,0.30286056342217266
2021091200,605,Grady Jarrett,DT,6.0,0.0,0,0.30286056342217266
2021091200,605,Deion Jones,ILB,6.0,0.0,0,0.30286056342217266
2021091200,605,Jacob Tuioti-Mariner,OLB,1.9,0.020220524923773422,1,0.3840203665708188
2021091200,821,Brandon Graham,DE,6.0,0.0,0,0.30286056342217266
2021091200,821,Fletcher Cox,DT,6.0,0.0,0,0.30286056342217266
2021091200,821,Javon Hargrave,DT,6.0,0.0,0,0.30286056342217266
2021091200,821,Derek Barnett,DE,6.0,0.0,0,0.30286056342217266
2021091200,1023,Brandon Graham,DE,6.0,0.0,0,0.30286056342217266
2021091200,1023,Fletcher Cox,DT,6.0,0.0,0,0.30286056342217266
2021091200,1023,Javon Hargrave,DT,1.3,0.06556734613071091,1,0.3710769094487348
2021091200,1023,Josh Sweat,DE,6.0,0.0,0,0.30286056342217266
2021091200,1085,Brandon Graham,DE,2.7,0.0028921933120775144,1,0.4093668688086707
2021091200,1085,Fletcher Cox,DT,6.0,0.0,0,0.30286056342217266
